;HT;Hmix;Hlocal;Hfeld;Hchave;Placa;codigo
2310;NA;13.81;13.81;19.86;19.55;8;0333 A2_113LCU_8
2311;NA;6.68;6.68;11.69;12.26;9;0333 A2_113LCU_9
2312;NA;11.55;11.55;17.44;17.38;11;0333 A2_113LCU_11
2313;NA;13.02;13.02;19.03;18.8;12;0333 A2_113LCU_12
2314;NA;12.49;12.49;18.46;18.29;13;0333 A2_113LCU_13
2315;NA;12.05;12.05;17.99;17.86;14;0333 A2_113LCU_14
2316;NA;12.05;12.05;17.99;17.86;15;0333 A2_113LCU_15
2317;NA;12.6;12.6;18.58;18.39;16;0333 A2_113LCU_16
2318;NA;3.81;3.81;7.88;8.75;17;0333 A2_113LCU_17
2319;NA;9.77;9.77;15.41;15.58;18;0333 A2_113LCU_18
2320;NA;11.39;11.39;17.25;17.21;19;0333 A2_113LCU_19
2321;NA;9.65;9.65;15.28;15.46;21.1;0333 A2_113LCU_21.1
2322;NA;9.28;9.28;14.85;15.08;21.2;0333 A2_113LCU_21.2
2323;NA;10.82;10.82;16.62;16.64;22;0333 A2_113LCU_22
2324;NA;10.82;10.82;16.62;16.64;23;0333 A2_113LCU_23
2325;NA;13.55;13.55;19.59;19.31;24;0333 A2_113LCU_24
2326;NA;9.88;9.88;15.55;15.7;25;0333 A2_113LCU_25
2327;12.5;12.5;13.76;19.81;19.5;26;0333 A2_113LCU_26
2328;12.75;12.75;11.61;17.5;17.43;27;0333 A2_113LCU_27
2329;NA;8.79;8.79;14.28;14.57;28;0333 A2_113LCU_28
2330;NA;15.12;15.12;21.21;20.78;29;0333 A2_113LCU_29
2331;NA;15.26;15.26;21.36;20.92;30;0333 A2_113LCU_30
2332;NA;10.36;10.36;16.09;16.18;31;0333 A2_113LCU_31
2333;12.5;12.5;11.61;17.5;17.43;32;0333 A2_113LCU_32
2334;NA;7.34;7.34;12.51;13;33;0333 A2_113LCU_33
2335;NA;10.53;10.53;16.29;16.36;34;0333 A2_113LCU_34
2336;13;13;12;17.93;17.81;35;0333 A2_113LCU_35
2337;13.5;13.5;9.82;15.48;15.64;36;0333 A2_113LCU_36
2338;NA;10.53;10.53;16.29;16.36;37;0333 A2_113LCU_37
2339;13.25;13.25;13.34;19.37;19.11;38;0333 A2_113LCU_38
2340;NA;12.16;12.16;18.11;17.97;39;0333 A2_113LCU_39
2341;NA;9.82;9.82;15.48;15.64;40;0333 A2_113LCU_40
2342;12.75;12.75;11.1;16.94;16.93;41;0333 A2_113LCU_41
2343;NA;12.65;12.65;18.63;18.44;42;0333 A2_113LCU_42
2344;12.25;12.25;9.41;15;15.21;43;0333 A2_113LCU_43
2345;12.25;12.25;10.65;16.42;16.47;44;0333 A2_113LCU_44
2346;NA;12.16;12.16;18.11;17.97;45;0333 A2_113LCU_45
2347;NA;9.71;9.71;15.35;15.52;46;0333 A2_113LCU_46
2348;NA;13.13;13.13;19.15;18.91;47;0333 A2_113LCU_47
2349;NA;12.49;12.49;18.46;18.29;48;0333 A2_113LCU_48
2350;NA;13.23;13.23;19.26;19.01;49;0333 A2_113LCU_49
2351;12.5;12.5;10.88;16.68;16.7;50;0333 A2_113LCU_50
2352;9.75;9.75;10.36;16.09;16.18;51;0333 A2_113LCU_51
2353;NA;4.25;4.25;8.49;9.32;52;0333 A2_113LCU_52
2354;NA;12.38;12.38;18.34;18.18;53;0333 A2_113LCU_53
2355;10.5;10.5;8.42;13.83;14.17;54;0333 A2_113LCU_54
2356;14.25;14.25;12.86;18.86;18.65;55;0333 A2_113LCU_55
2357;12.5;12.5;12.11;18.05;17.92;56;0333 A2_113LCU_56
2358;NA;9.71;9.71;15.35;15.52;57.1;0333 A2_113LCU_57.1
2359;NA;9.34;9.34;14.92;15.14;57.2;0333 A2_113LCU_57.2
2360;12.25;12.25;12.65;18.63;18.44;58;0333 A2_113LCU_58
2361;NA;10.24;10.24;15.96;16.06;59;0333 A2_113LCU_59
2362;NA;12.7;12.7;18.69;18.5;60;0333 A2_113LCU_60
2363;NA;13.86;13.86;19.92;19.6;61;0333 A2_113LCU_61
2364;NA;13.6;13.6;19.64;19.36;62;0333 A2_113LCU_62
2365;NA;12.49;12.49;18.46;18.29;63;0333 A2_113LCU_63
2366;NA;10.82;10.82;16.62;16.64;64;0333 A2_113LCU_64
2367;NA;8.86;8.86;14.35;14.63;65.1;0333 A2_113LCU_65.1
2368;NA;6.34;6.34;11.26;11.88;65.2;0333 A2_113LCU_65.2
2369;NA;12.7;12.7;18.69;18.5;66;0333 A2_113LCU_66
2370;11.25;11.25;6.27;11.18;11.8;67;0333 A2_113LCU_67
2371;12.75;12.75;13.08;19.09;18.86;68;0333 A2_113LCU_68
2372;NA;15.12;15.12;21.21;20.78;69;0333 A2_113LCU_69
2373;NA;9.16;9.16;14.71;14.95;70;0333 A2_113LCU_70
2374;NA;11.39;11.39;17.25;17.21;71;0333 A2_113LCU_71
2375;NA;8.3;8.3;13.68;14.04;72;0333 A2_113LCU_72
2376;12.5;12.5;6.74;11.77;12.33;73;0333 A2_113LCU_73
2377;NA;11.67;11.67;17.56;17.49;75;0333 A2_113LCU_75
2378;12;12;13.7;19.75;19.45;76;0333 A2_113LCU_76
2379;NA;12.33;12.33;18.28;18.13;77;0333 A2_113LCU_77
2380;NA;10.88;10.88;16.68;16.7;78;0333 A2_113LCU_78
2381;NA;13.96;13.96;20.02;19.7;79;0333 A2_113LCU_79
2382;15;15;12.65;18.63;18.44;80;0333 A2_113LCU_80
2383;NA;11.78;11.78;17.68;17.59;81;0333 A2_113LCU_81
2384;15.5;15.5;13.02;19.03;18.8;82;0333 A2_113LCU_82
2385;NA;14.27;14.27;20.34;19.99;83;0333 A2_113LCU_83
2386;NA;7.79;7.79;13.07;13.49;84;0333 A2_113LCU_84
2387;12;12;12.38;18.34;18.18;85;0333 A2_113LCU_85
2388;NA;10.53;10.53;16.29;16.36;86;0333 A2_113LCU_86
2389;NA;11.39;11.39;17.25;17.21;87;0333 A2_113LCU_87
2390;NA;12.38;12.38;18.34;18.18;88;0333 A2_113LCU_88
2391;NA;6.07;6.07;10.92;11.56;89;0333 A2_113LCU_89
2392;NA;10.3;10.3;16.03;16.12;90;0333 A2_113LCU_90
2393;NA;10.47;10.47;16.22;16.3;91;0333 A2_113LCU_91
2394;NA;17.25;17.25;23.3;22.74;92;0333 A2_113LCU_92
2395;12.5;12.5;12.86;18.86;18.65;93;0333 A2_113LCU_93
2396;14.5;14.5;15.89;21.99;21.5;94;0333 A2_113LCU_94
2397;NA;6.21;6.21;11.09;11.72;95;0333 A2_113LCU_95
2398;NA;12.11;12.11;18.05;17.92;96;0333 A2_113LCU_96
2399;NA;13.13;13.13;19.15;18.91;97;0333 A2_113LCU_97
2400;NA;11.83;11.83;17.74;17.65;98;0333 A2_113LCU_98
2401;13.5;13.5;15.99;22.08;21.59;99;0333 A2_113LCU_99
2402;NA;11.72;11.72;17.62;17.54;100;0333 A2_113LCU_100
2403;NA;12.81;12.81;18.81;18.6;101;0333 A2_113LCU_101
2404;NA;13.65;13.65;19.7;19.4;102;0333 A2_113LCU_102
2405;NA;13.13;13.13;19.15;18.91;103;0333 A2_113LCU_103
2406;12.5;12.5;8.55;13.98;14.31;104;0333 A2_113LCU_104
2407;NA;12;12;17.93;17.81;105;0333 A2_113LCU_105
2408;NA;6;6;10.83;11.48;106;0333 A2_113LCU_106
2409;NA;13.76;13.76;19.81;19.5;107;0333 A2_113LCU_107
2410;NA;9.41;9.41;15;15.21;108;0333 A2_113LCU_108
2411;10.5;10.5;8.36;13.76;14.11;109;0333 A2_113LCU_109
2412;NA;13.34;13.34;19.37;19.17;1;0334 B2_118LCU_1
2413;NA;13.96;13.96;20.02;19.76;2;0334 B2_118LCU_2
2414;NA;14.47;14.47;20.55;20.24;3;0334 B2_118LCU_3
2415;12.5;12.5;13.5;19.54;19.32;5;0334 B2_118LCU_5
2416;11.8;11.8;13.91;19.97;19.71;6;0334 B2_118LCU_6
2417;NA;16.32;16.32;22.41;21.97;7;0334 B2_118LCU_7
2418;NA;10.65;10.65;16.42;16.53;8;0334 B2_118LCU_8
2419;NA;9.88;9.88;15.55;15.75;9;0334 B2_118LCU_9
2420;NA;13.34;13.34;19.37;19.17;10;0334 B2_118LCU_10
2421;NA;14.77;14.77;20.86;20.53;11;0334 B2_118LCU_11
2422;NA;8.98;8.98;14.5;14.81;12;0334 B2_118LCU_12
2423;NA;10.06;10.06;15.76;15.93;14.1;0334 B2_118LCU_14.1
2424;14.25;14.25;17.43;23.48;22.98;15;0334 B2_118LCU_15
2425;NA;6.07;6.07;10.92;11.6;16;0334 B2_118LCU_16
2426;NA;14.87;14.87;20.96;20.62;17;0334 B2_118LCU_17
2427;13;13;10.24;15.96;16.11;18;0334 B2_118LCU_18
2428;NA;13.65;13.65;19.7;19.47;19;0334 B2_118LCU_19
2429;NA;10.82;10.82;16.62;16.7;20;0334 B2_118LCU_20
2430;13;13;13.39;19.43;19.22;22;0334 B2_118LCU_22
2431;NA;16.97;16.97;23.04;22.56;23;0334 B2_118LCU_23
2432;NA;14.37;14.37;20.44;20.15;24;0334 B2_118LCU_24
2433;NA;8.98;8.98;14.5;14.81;26;0334 B2_118LCU_26
2434;NA;11.89;11.89;17.81;17.76;27;0334 B2_118LCU_27
2435;11.5;11.5;10.99;16.81;16.87;28;0334 B2_118LCU_28
2436;NA;12.86;12.86;18.86;18.71;29;0334 B2_118LCU_29
2437;NA;11.16;11.16;17;17.04;30;0334 B2_118LCU_30
2438;NA;15.12;15.12;21.21;20.85;31;0334 B2_118LCU_31
2439;NA;12.86;12.86;18.86;18.71;32.1;0334 B2_118LCU_32.1
2440;NA;14.22;14.22;20.29;20;34;0334 B2_118LCU_34
2441;NA;10.82;10.82;16.62;16.7;35;0334 B2_118LCU_35
2442;11;11;12.97;18.98;18.81;36;0334 B2_118LCU_36
2443;NA;12.86;12.86;18.86;18.71;37;0334 B2_118LCU_37
2444;NA;9.04;9.04;14.57;14.88;38;0334 B2_118LCU_38
2445;NA;14.01;14.01;20.08;19.81;39;0334 B2_118LCU_39
2446;12.5;12.5;14.97;21.06;20.71;41;0334 B2_118LCU_41
2447;NA;11.94;11.94;17.87;17.82;43;0334 B2_118LCU_43
2448;NA;10.82;10.82;16.62;16.7;45;0334 B2_118LCU_45
2449;NA;12.49;12.49;18.46;18.35;46;0334 B2_118LCU_46
2450;NA;11.94;11.94;17.87;17.82;47;0334 B2_118LCU_47
2451;NA;10;10;15.69;15.87;49;0334 B2_118LCU_49
2452;NA;11.72;11.72;17.62;17.6;50;0334 B2_118LCU_50
2453;NA;9.77;9.77;15.41;15.63;51;0334 B2_118LCU_51
2454;NA;5.1;5.1;9.65;10.44;52;0334 B2_118LCU_52
2455;15;15;14.11;20.18;19.91;53;0334 B2_118LCU_53
2456;NA;11.39;11.39;17.25;17.27;54;0334 B2_118LCU_54
2457;8;8;3.96;8.08;8.97;55;0334 B2_118LCU_55
2458;NA;9.22;9.22;14.78;15.07;56;0334 B2_118LCU_56
2459;14;14;15.36;21.45;21.08;57;0334 B2_118LCU_57
2460;NA;14.97;14.97;21.06;20.71;58;0334 B2_118LCU_58
2461;NA;15.55;15.55;21.65;21.26;59;0334 B2_118LCU_59
2462;NA;14.22;14.22;20.29;20;60;0334 B2_118LCU_60
2463;NA;14.01;14.01;20.08;19.81;61;0334 B2_118LCU_61
2464;NA;10.24;10.24;15.96;16.11;62;0334 B2_118LCU_62
2465;NA;13.13;13.13;19.15;18.97;63;0334 B2_118LCU_63
2466;14.25;14.25;14.06;20.13;19.86;64;0334 B2_118LCU_64
2467;NA;14.47;14.47;20.55;20.24;65;0334 B2_118LCU_65
2468;13;13;12.81;18.81;18.66;66;0334 B2_118LCU_66
2469;NA;6.94;6.94;12.02;12.52;1;0336 A2_2_1
2470;12.5;12.5;4.89;9.37;10.11;2;0336 A2_2_2
2471;NA;6.27;6.27;11.18;11.76;3;0336 A2_2_3
2472;NA;8.42;8.42;13.83;14.13;4;0336 A2_2_4
2473;NA;10;10;15.69;15.78;5;0336 A2_2_5
2474;NA;8.42;8.42;13.83;14.13;6;0336 A2_2_6
2475;NA;8.17;8.17;13.53;13.86;7;0336 A2_2_7
2476;15;15;8.92;14.42;14.66;8;0336 A2_2_8
2477;16;16;9.04;14.57;14.78;9;0336 A2_2_9
2478;NA;4.39;4.39;8.69;9.48;10;0336 A2_2_10
2479;NA;5.93;5.93;10.74;11.37;11;0336 A2_2_11
2480;NA;6.68;6.68;11.69;12.22;12;0336 A2_2_12
2481;NA;6.61;6.61;11.6;12.15;13;0336 A2_2_13
2482;14;14;10.82;16.62;16.6;14;0336 A2_2_14
2483;NA;6.34;6.34;11.26;11.84;15;0336 A2_2_15
2484;NA;5.03;5.03;9.56;10.29;16;0336 A2_2_16
2485;NA;17.88;17.88;23.9;23.25;17;0336 A2_2_17
2486;NA;13.18;13.18;19.2;18.9;18;0336 A2_2_18
2487;16;16;17.74;23.78;23.13;19;0336 A2_2_19
2488;NA;5.59;5.59;10.29;10.96;20;0336 A2_2_20
2489;NA;6.48;6.48;11.43;12;21;0336 A2_2_21
2490;NA;12.27;12.27;18.22;18.03;23;0336 A2_2_23
2491;9;9;3.37;7.25;8.12;24;0336 A2_2_24
2492;NA;11.5;11.5;17.38;17.27;25;0336 A2_2_25
2493;NA;4.68;4.68;9.08;9.84;26;0336 A2_2_26
2494;14.5;14.5;11.61;17.5;17.38;27;0336 A2_2_27
2495;NA;11.22;11.22;17.06;16.99;28;0336 A2_2_28
2496;NA;11.83;11.83;17.74;17.6;29;0336 A2_2_29
2497;17;17;11.27;17.13;17.05;30;0336 A2_2_30
2498;NA;6.61;6.61;11.6;12.15;31;0336 A2_2_31
2499;NA;11.39;11.39;17.25;17.16;33;0336 A2_2_33
2500;NA;8.04;8.04;13.38;13.73;35;0336 A2_2_35
2501;NA;8.92;8.92;14.42;14.66;37;0336 A2_2_37
2502;15.5;15.5;11.83;17.74;17.6;38;0336 A2_2_38
2503;NA;7.14;7.14;12.27;12.74;39;0336 A2_2_39
2504;NA;8.36;8.36;13.76;14.07;40;0336 A2_2_40
2505;NA;8.92;8.92;14.42;14.66;41;0336 A2_2_41
2506;NA;5.38;5.38;10.02;10.71;42;0336 A2_2_42
2507;15;15;8.67;14.13;14.4;45;0336 A2_2_45
2508;NA;3.88;3.88;7.98;8.82;46;0336 A2_2_46
2509;NA;9.22;9.22;14.78;14.97;47;0336 A2_2_47
2510;NA;10.82;10.82;16.62;16.6;48;0336 A2_2_48
2511;NA;4.46;4.46;8.79;9.57;49;0336 A2_2_49
2512;NA;11.27;11.27;17.13;17.05;50;0336 A2_2_50
2513;NA;10.88;10.88;16.68;16.65;51;0336 A2_2_51
2514;16.25;16.25;13.91;19.97;19.59;52;0336 A2_2_52
2515;16;16;14.22;20.29;19.88;55;0336 A2_2_55
2516;14;14;5.87;10.65;11.29;56;0336 A2_2_56
2517;NA;6.48;6.48;11.43;12;57;0336 A2_2_57
2518;NA;5.17;5.17;9.74;10.46;58;0336 A2_2_58
2519;NA;6.41;6.41;11.35;11.92;59;0336 A2_2_59
2520;NA;8.42;8.42;13.83;14.13;60;0336 A2_2_60
2521;NA;15.55;15.55;21.65;21.13;61;0336 A2_2_61
2522;NA;3.67;3.67;7.67;8.52;62;0336 A2_2_62
2523;NA;13.08;13.08;19.09;18.8;63;0336 A2_2_63
2524;16;16;12.65;18.63;18.39;64;0336 A2_2_64
2525;NA;7.72;7.72;12.99;13.38;65;0336 A2_2_65
2526;12;12;6.68;11.69;12.22;66;0336 A2_2_66
2527;16.5;16.5;14.62;20.7;20.26;67;0336 A2_2_67
2528;NA;3.88;3.88;7.98;8.82;68;0336 A2_2_68
2529;NA;10.65;10.65;16.42;16.42;69;0336 A2_2_69
2530;NA;3.96;3.96;8.08;8.91;70;0336 A2_2_70
2531;NA;4.1;4.1;8.29;9.11;71;0336 A2_2_71
2532;NA;4.1;4.1;8.29;9.11;72;0336 A2_2_72
2533;16.5;16.5;8.92;14.42;14.66;73;0336 A2_2_73
2534;NA;7.34;7.34;12.51;12.96;74;0336 A2_2_74
2535;NA;10.59;10.59;16.36;16.37;75;0336 A2_2_75
2536;NA;8.67;8.67;14.13;14.4;77;0336 A2_2_77
2537;NA;13.96;13.96;20.02;19.64;78;0336 A2_2_78
2538;15.25;15.25;11.22;17.06;16.99;79;0336 A2_2_79
2539;NA;3.81;3.81;7.88;8.72;80;0336 A2_2_80
2540;NA;11.44;11.44;17.31;17.22;82;0336 A2_2_82
2541;NA;11.44;11.44;17.31;17.22;83;0336 A2_2_83
2542;16.5;16.5;13.6;19.64;19.3;84;0336 A2_2_84
2543;NA;10.65;10.65;16.42;16.42;85;0336 A2_2_85
2544;NA;10.99;10.99;16.81;16.77;86;0336 A2_2_86
2545;NA;5.73;5.73;10.47;11.13;87;0336 A2_2_87
2546;NA;6.14;6.14;11;11.34;1;0341 A3_258LCU_1
2547;NA;6.68;6.68;11.69;11.94;2;0341 A3_258LCU_2
2548;NA;5.31;5.31;9.93;10.38;3;0341 A3_258LCU_3
2549;NA;6.61;6.61;11.6;11.87;4;0341 A3_258LCU_4
2550;NA;4.25;4.25;8.49;9.08;5;0341 A3_258LCU_5
2551;NA;6.14;6.14;11;11.34;6;0341 A3_258LCU_6
2552;NA;5.87;5.87;10.65;11.03;7;0341 A3_258LCU_7
2553;NA;5.24;5.24;9.84;10.3;8;0341 A3_258LCU_8
2554;NA;4.96;4.96;9.46;9.96;10;0341 A3_258LCU_10
2555;NA;5.45;5.45;10.11;10.55;13;0341 A3_258LCU_13
2556;NA;7.07;7.07;12.19;12.38;14;0341 A3_258LCU_14
2557;NA;6.61;6.61;11.6;11.87;15;0341 A3_258LCU_15
2558;NA;6.68;6.68;11.69;11.94;16;0341 A3_258LCU_16
2559;NA;6.54;6.54;11.52;11.79;17;0341 A3_258LCU_17
2560;NA;3.3;3.3;7.14;7.83;18;0341 A3_258LCU_18
2561;NA;4.39;4.39;8.69;9.26;19;0341 A3_258LCU_19
2562;NA;5.1;5.1;9.65;10.13;20;0341 A3_258LCU_20
2563;NA;4.39;4.39;8.69;9.26;21;0341 A3_258LCU_21
2564;NA;5.8;5.8;10.56;10.95;22;0341 A3_258LCU_22
2565;NA;5.1;5.1;9.65;10.13;23;0341 A3_258LCU_23
2566;NA;6.68;6.68;11.69;11.94;25;0341 A3_258LCU_25
2567;NA;6.74;6.74;11.77;12.02;26;0341 A3_258LCU_26
2568;NA;7.34;7.34;12.51;12.66;27;0341 A3_258LCU_27
2569;NA;5.93;5.93;10.74;11.11;28;0341 A3_258LCU_28
2570;NA;5.59;5.59;10.29;10.71;29;0341 A3_258LCU_29
2571;NA;5.1;5.1;9.65;10.13;30;0341 A3_258LCU_30
2572;NA;5.93;5.93;10.74;11.11;31;0341 A3_258LCU_31
2573;NA;5.03;5.03;9.56;10.05;32.1;0341 A3_258LCU_32.1
2574;NA;4.25;4.25;8.49;9.08;32.2;0341 A3_258LCU_32.2
2575;NA;5.66;5.66;10.38;10.79;33.1;0341 A3_258LCU_33.1
2576;NA;6.61;6.61;11.6;11.87;34;0341 A3_258LCU_34
2577;NA;4.96;4.96;9.46;9.96;35;0341 A3_258LCU_35
2578;NA;5.1;5.1;9.65;10.13;36;0341 A3_258LCU_36
2579;NA;6.61;6.61;11.6;11.87;37;0341 A3_258LCU_37
2580;NA;5.45;5.45;10.11;10.55;38;0341 A3_258LCU_38
2581;NA;6.81;6.81;11.86;12.09;39;0341 A3_258LCU_39
2582;NA;5.87;5.87;10.65;11.03;40;0341 A3_258LCU_40
2583;NA;5.24;5.24;9.84;10.3;41;0341 A3_258LCU_41
2584;NA;6.34;6.34;11.26;11.57;42;0341 A3_258LCU_42
2585;NA;3.67;3.67;7.67;8.33;43;0341 A3_258LCU_43
2586;4.7;4.7;5.45;10.11;10.55;44;0341 A3_258LCU_44
2587;NA;6;6;10.83;11.18;45;0341 A3_258LCU_45
2588;4.5;4.5;6;10.83;11.18;46;0341 A3_258LCU_46
2589;NA;5.1;5.1;9.65;10.13;47;0341 A3_258LCU_47
2590;NA;4.75;4.75;9.17;9.71;48;0341 A3_258LCU_48
2591;4.75;4.75;7.66;12.91;13.01;49;0341 A3_258LCU_49
2592;NA;7.01;7.01;12.1;12.31;51;0341 A3_258LCU_51
2593;4.5;4.5;4.75;9.17;9.71;52;0341 A3_258LCU_52
2594;NA;6;6;10.83;11.18;53;0341 A3_258LCU_53
2595;4.8;4.8;6.74;11.77;12.02;54;0341 A3_258LCU_54
2596;4.5;4.5;5.93;10.74;11.11;55;0341 A3_258LCU_55
2597;NA;7.47;7.47;12.67;12.8;56;0341 A3_258LCU_56
2598;NA;4.53;4.53;8.88;9.44;57;0341 A3_258LCU_57
2599;3.6;3.6;4.46;8.79;9.35;58;0341 A3_258LCU_58
2600;NA;5.8;5.8;10.56;10.95;59;0341 A3_258LCU_59
2601;NA;4.75;4.75;9.17;9.71;60;0341 A3_258LCU_60
2602;NA;4.25;4.25;8.49;9.08;61;0341 A3_258LCU_61
2603;NA;5.93;5.93;10.74;11.11;62;0341 A3_258LCU_62
2604;4.5;4.5;6;10.83;11.18;63;0341 A3_258LCU_63
2605;NA;3.96;3.96;8.08;8.71;64;0341 A3_258LCU_64
2606;3.4;3.4;5.1;9.65;10.13;65;0341 A3_258LCU_65
2607;4.35;4.35;6;10.83;11.18;66;0341 A3_258LCU_66
2608;NA;5.03;5.03;9.56;10.05;67;0341 A3_258LCU_67
2609;6;6;7.47;12.67;12.8;68;0341 A3_258LCU_68
2610;NA;5.1;5.1;9.65;10.13;69;0341 A3_258LCU_69
2611;4.6;4.6;8.11;13.45;13.48;70;0341 A3_258LCU_70
2612;4.5;4.5;6.07;10.92;11.26;71;0341 A3_258LCU_71
2613;NA;5.45;5.45;10.11;10.55;72;0341 A3_258LCU_72
2614;4.6;4.6;5.17;9.74;10.22;73;0341 A3_258LCU_73
2615;NA;7.59;7.59;12.83;12.94;74;0341 A3_258LCU_74
2616;NA;7.34;7.34;12.51;12.66;76;0341 A3_258LCU_76
2617;NA;4.61;4.61;8.98;9.53;77;0341 A3_258LCU_77
2618;3.28;3.28;4.03;8.19;8.8;78;0341 A3_258LCU_78
2619;4.25;4.25;6.61;11.6;11.87;79;0341 A3_258LCU_79
2620;4.6;4.6;6.34;11.26;11.57;80;0341 A3_258LCU_80
2621;NA;7.27;7.27;12.43;12.59;81;0341 A3_258LCU_81
2622;NA;6.81;6.81;11.86;12.09;82;0341 A3_258LCU_82
2623;NA;3.81;3.81;7.88;8.52;83;0341 A3_258LCU_83
2624;NA;4.61;4.61;8.98;9.53;84;0341 A3_258LCU_84
2625;NA;5.8;5.8;10.56;10.95;85;0341 A3_258LCU_85
2626;NA;4.75;4.75;9.17;9.71;86;0341 A3_258LCU_86
2627;5;5;6.14;11;11.34;87;0341 A3_258LCU_87
2628;NA;7.27;7.27;12.43;12.59;88;0341 A3_258LCU_88
2629;4.5;4.5;5.45;10.11;10.55;89;0341 A3_258LCU_89
2630;4.6;4.6;5.24;9.84;10.3;90;0341 A3_258LCU_90
2631;4.5;4.5;5.45;10.11;10.55;91;0341 A3_258LCU_91
2632;4.6;4.6;7.14;12.27;12.45;92;0341 A3_258LCU_92
2633;NA;7.27;7.27;12.43;12.59;93;0341 A3_258LCU_93
2634;4.6;4.6;5.31;9.93;10.38;94;0341 A3_258LCU_94
2635;NA;5.31;5.31;9.93;10.38;95;0341 A3_258LCU_95
2636;NA;6.34;6.34;11.26;11.57;96;0341 A3_258LCU_96
2637;NA;4.89;4.89;9.37;9.88;97;0341 A3_258LCU_97
2638;4.6;4.6;7.21;12.35;12.52;98;0341 A3_258LCU_98
2639;NA;7.79;7.79;13.07;13.14;99;0341 A3_258LCU_99
2640;4.5;4.5;4.89;9.37;9.88;100;0341 A3_258LCU_100
2641;NA;6.14;6.14;11;11.34;101;0341 A3_258LCU_101
2642;3.6;3.6;6.14;11;11.34;102;0341 A3_258LCU_102
2643;5.1;5.1;7.34;12.51;12.66;103;0341 A3_258LCU_103
2644;5.25;5.25;8.04;13.38;13.41;104;0341 A3_258LCU_104
2645;NA;6.68;6.68;11.69;11.94;105;0341 A3_258LCU_105
2646;NA;7.34;7.34;12.51;12.66;106;0341 A3_258LCU_106
2647;NA;5.1;5.1;9.65;10.13;108;0341 A3_258LCU_108
2648;NA;6.48;6.48;11.43;11.72;109;0341 A3_258LCU_109
2649;4;4;3.37;7.25;7.95;23;0343 A3_302LCU_23
2650;3.15;3.15;3.67;7.67;8.35;35;0343 A3_302LCU_35
2651;NA;3.45;3.45;7.35;8.05;36;0343 A3_302LCU_36
2652;2.9;2.9;3.3;7.14;7.85;37;0343 A3_302LCU_37
2653;3.2;3.2;3.52;7.46;8.15;40;0343 A3_302LCU_40
2654;3.72;3.72;4.03;8.19;8.83;54;0343 A3_302LCU_54
2655;NA;6;6;10.83;11.21;61;0343 A3_302LCU_61
2656;NA;3.59;3.59;7.56;8.25;68;0343 A3_302LCU_68
2657;NA;3.45;3.45;7.35;8.05;69;0343 A3_302LCU_69
2658;NA;7.14;7.14;12.27;12.33;1;0346 A3_261LCU_1
2659;NA;6.68;6.68;11.69;11.83;2;0346 A3_261LCU_2
2660;NA;7.79;7.79;13.07;13.02;3;0346 A3_261LCU_3
2661;NA;6.81;6.81;11.86;11.97;4;0346 A3_261LCU_4
2662;NA;5.73;5.73;10.47;10.77;5;0346 A3_261LCU_5
2663;NA;5.17;5.17;9.74;10.12;6;0346 A3_261LCU_6
2664;NA;7.98;7.98;13.3;13.22;7;0346 A3_261LCU_7
2665;NA;8.11;8.11;13.45;13.35;8;0346 A3_261LCU_8
2666;NA;7.07;7.07;12.19;12.26;9;0346 A3_261LCU_9
2667;NA;7.14;7.14;12.27;12.33;10;0346 A3_261LCU_10
2668;NA;7.07;7.07;12.19;12.26;11;0346 A3_261LCU_11
2669;6.5;6.5;9.94;15.62;15.21;12;0346 A3_261LCU_12
2670;5.5;5.5;7.59;12.83;12.82;13;0346 A3_261LCU_13
2671;5.25;5.25;7.59;12.83;12.82;14;0346 A3_261LCU_14
2672;NA;8.36;8.36;13.76;13.61;15;0346 A3_261LCU_15
2673;4.75;4.75;7.79;13.07;13.02;16;0346 A3_261LCU_16
2674;7;7;9.59;15.21;14.85;17;0346 A3_261LCU_17
2675;NA;5.52;5.52;10.2;10.53;18;0346 A3_261LCU_18
2676;6;6;7.66;12.91;12.88;19;0346 A3_261LCU_19
2677;NA;6.14;6.14;11;11.23;20;0346 A3_261LCU_20
2678;NA;9.28;9.28;14.85;14.55;22;0346 A3_261LCU_22
2679;NA;6.81;6.81;11.86;11.97;23;0346 A3_261LCU_23
2680;NA;8.61;8.61;14.06;13.87;24;0346 A3_261LCU_24
2681;NA;6.54;6.54;11.52;11.68;25;0346 A3_261LCU_25
2682;NA;7.92;7.92;13.22;13.15;26;0346 A3_261LCU_26
2683;NA;7.85;7.85;13.14;13.09;27;0346 A3_261LCU_27
2684;NA;8.04;8.04;13.38;13.29;28;0346 A3_261LCU_28
2685;NA;7.34;7.34;12.51;12.54;29;0346 A3_261LCU_29
2686;NA;9.28;9.28;14.85;14.55;30;0346 A3_261LCU_30
2687;NA;7.21;7.21;12.35;12.4;31;0346 A3_261LCU_31
2688;NA;4.82;4.82;9.27;9.7;32;0346 A3_261LCU_32
2689;NA;6.94;6.94;12.02;12.12;33;0346 A3_261LCU_33
2690;NA;9.71;9.71;15.35;14.97;34;0346 A3_261LCU_34
2691;NA;7.72;7.72;12.99;12.95;35;0346 A3_261LCU_35
2692;NA;7.47;7.47;12.67;12.68;36;0346 A3_261LCU_36
2693;NA;7.14;7.14;12.27;12.33;37;0346 A3_261LCU_37
