"","predio","rodal.x","genero","especie.x","plot","codigo_formula","placa_id","dap_2022","pmd_cm","hip_height_m","est_arbol","dan","agt","int","codigo","rodal.y","especie.y","est_edad","est_altitud","parcela","fecha","individuo","dap_2017","pmd","altura_total_formula","altura_10","altura_7_5","altura_5","altura_15","altura_3_75","altura_directa","altura_estimada","dist_altura","h1","h2","observaciones","codi_formula"
"5468","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_18","18","5.4","130","3.2",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5469","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_19","19","6.3","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5470","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_20.1","20.100000000000001","4.4000000000000004","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5471","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_20.2","20.2","4.4000000000000004","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_20.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5472","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_21","21","6.2","120","4",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5473","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_22","22","5.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5474","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_23","23","4.5","130","3.6",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5475","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_24","24","7.3","120","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5476","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_25","25","5.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5477","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_26","26","5.3","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5478","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_27","27","5.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5479","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_28","28","5.6","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5480","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_29","29","4.7","130","3.15",1,"Bifurcado o ápices múltiples","Otros","Leve","0348A3_298LCU_29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5481","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_30","30","7.5","130","3.5",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5482","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_31","31","5.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5483","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_32.1","32.1","5.2","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_32.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5484","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_32.2","32.200000000000003","4.2","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_32.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5485","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_33","33","8","120","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5486","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_34","34","5.3","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5487","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_35","35","6.6","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5488","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_36","36","5.0999999999999996","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5489","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_37","37","6.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5490","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_38","38","6.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5491","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_39","39","5.2","130","3.4",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5492","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_40","40","4.7","130","3",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5493","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_41","41","5.6","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5494","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_42","42","6.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5495","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_43","43","5.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5496","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_44","44","5.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5497","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_45","45","6.2","130","3.6",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5498","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_46","46","6.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5499","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_47","47","5.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5500","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_48","48","6","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5501","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_49","49","6.2","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5502","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_50","50","6","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5503","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_51","51","5.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5504","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_52","52","4.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5505","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_53","53","4.7","130","2.7",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5506","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_54","54","2.2999999999999998","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5507","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_55","55","5.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5508","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_56","56","7","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5509","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_57","57","4.3","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5510","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_58","58","7.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5511","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_59","59","5.5","130","3.7",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5512","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_60","60","7.5","120","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5513","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_61","61","5.0999999999999996","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5514","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_62","62","4.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5515","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_63","63","4.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5516","LA CURIA","0348A3","Pinus","patula","298LCU","0348A3_298LCU_64","64","7.5","120","NA",1,"Sin daño","Sin daño","Sin daño","0348A3_298LCU_64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5517","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_1","1","13.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_1","0349 A2","radiata","Medio","Medio",1,2017-03-23,"1",10,1.3,"9",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,30,NA,"0349A2_1_1"
"5518","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_2","2","3.8","130","3.5",0,"Muerto","Muerto","Muerto","0349A2_1_2","0349 A2","radiata","Medio","Medio",1,2017-03-23,"2",4.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_2"
"5519","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_3","3","7.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_3","0349 A2","radiata","Medio","Medio",1,2017-03-23,"3",7.1,1.3,"8",NA,0,TRUE,FALSE,FALSE,0,NA,5,7,25,NA,"0349A2_1_3"
"5520","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_4","4","7.1","130","7.25",0,"Muerto","Muerto","Muerto","0349A2_1_4","0349 A2","radiata","Medio","Medio",1,2017-03-23,"4",6.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_4"
"5521","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_5","5","4.8","130","5",0,"Muerto","Muerto","Muerto","0349A2_1_5","0349 A2","radiata","Medio","Medio",1,2017-03-23,"5",6.3,1.3,"4.75",NA,0,TRUE,FALSE,FALSE,0,NA,5,8,11,NA,"0349A2_1_5"
"5522","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_6","6","6","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_6","0349 A2","radiata","Medio","Medio",1,2017-03-23,"6",5.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_6"
"5523","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_7","7","20.2","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_7","0349 A2","radiata","Medio","Medio",1,2017-03-23,"7",15.3,1.3,"10.25",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,35,NA,"0349A2_1_7"
"5524","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_8","8","19.899999999999999","130","16",1,"Sin daño","Sin daño","Sin daño","0349A2_1_8","0349 A2","radiata","Medio","Medio",1,2017-03-23,"8",15,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_8"
"5525","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_9","9","18.899999999999999","140","17.5",1,"Sin daño","Sin daño","Sin daño","0349A2_1_9","0349 A2","radiata","Medio","Medio",1,2017-03-23,"9",14.8,1.3,"12.75",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,45,NA,"0349A2_1_9"
"5526","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_10","10","4","130","5.25",0,"Muerto","Muerto","Muerto","0349A2_1_10","0349 A2","radiata","Medio","Medio",1,2017-03-23,"10",4.9,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_10"
"5527","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_11","11","6.1","130","6",0,"Muerto","Muerto","Muerto","0349A2_1_11","0349 A2","radiata","Medio","Medio",1,2017-03-23,"11",6,1.3,"6",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,18,NA,"0349A2_1_11"
"5528","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_12","12","5.6","130","5.75",0,"Muerto","Muerto","Muerto","0349A2_1_12","0349 A2","radiata","Medio","Medio",1,2017-03-23,"12",5.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_12"
"5529","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_13","13","11.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_13","0349 A2","radiata","Medio","Medio",1,2017-03-23,"13",10.8,1.3,"9",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,30,NA,"0349A2_1_13"
"5530","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_14","14","9.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_14","0349 A2","radiata","Medio","Medio",1,2017-03-23,"14",8.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_14"
"5531","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_15","15","14.3","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_15","0349 A2","radiata","Medio","Medio",1,2017-03-23,"15",10.6,1.3,"9.25",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,31,NA,"0349A2_1_15"
"5532","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_16","16","12.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_16","0349 A2","radiata","Medio","Medio",1,2017-03-23,"16",11.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_16"
"5533","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_17","17","20.100000000000001","130","17",1,"Sin daño","Sin daño","Sin daño","0349A2_1_17","0349 A2","radiata","Medio","Medio",1,2017-03-23,"17",12.7,1.3,"9.25",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,31,NA,"0349A2_1_17"
"5534","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_18","18","8.1","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_18","0349 A2","radiata","Medio","Medio",1,2017-03-23,"18",7.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_18"
"5535","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_19","19","9.6","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_19","0349 A2","radiata","Medio","Medio",1,2017-03-23,"19",8.2,1.3,"9.5",NA,0,TRUE,FALSE,FALSE,0,NA,5,7,31,NA,"0349A2_1_19"
"5536","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_20","20","8.1999999999999993","130","7.5",0,"Muerto","Muerto","Muerto","0349A2_1_20","0349 A2","radiata","Medio","Medio",1,2017-03-23,"20",7.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_20"
"5537","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_21","21","7.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_21","0349 A2","radiata","Medio","Medio",1,2017-03-23,"21",6.7,1.3,"9.5",NA,0,TRUE,FALSE,FALSE,0,NA,5,8,30,NA,"0349A2_1_21"
"5538","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_22","22","8.1999999999999993","130","6",0,"Muerto","Muerto","Muerto","0349A2_1_22","0349 A2","radiata","Medio","Medio",1,2017-03-23,"22",7.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,"regeneracion","0349A2_1_22"
"5539","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_23","23","3.3","130","4.25",0,"Muerto","Muerto","Muerto","0349A2_1_23","0349 A2","radiata","Medio","Medio",1,2017-03-23,"23",4.2,1.3,"4.2",NA,0,FALSE,FALSE,FALSE,4.2,4.2,NA,NA,NA,"Altura total","0349A2_1_23"
"5540","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_24","24","5","130","4.75",0,"Muerto","Muerto","Muerto","0349A2_1_24","0349 A2","radiata","Medio","Medio",1,2017-03-23,"24",6.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_24"
"5541","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_25","25","16.8","130","15.25",1,"Sin daño","Sin daño","Sin daño","0349A2_1_25","0349 A2","radiata","Medio","Medio",1,2017-03-23,"25",13.4,1.3,"9.5",NA,0,TRUE,FALSE,FALSE,0,NA,5,7,31,NA,"0349A2_1_25"
"5542","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_26","26","9.6999999999999993","130","12.5",1,"Sin daño","Sin daño","Sin daño","0349A2_1_26","0349 A2","radiata","Medio","Medio",1,2017-03-23,"26",9,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_26"
"5543","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_27","27","8.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_27","0349 A2","radiata","Medio","Medio",1,2017-03-23,"27",7.8,1.3,"9",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,30,NA,"0349A2_1_27"
"5544","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_28","28","8.5","130","11",1,"Sin daño","Sin daño","Sin daño","0349A2_1_28","0349 A2","radiata","Medio","Medio",1,2017-03-23,"28",7.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_28"
"5545","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_29","29","33","130","17.5",1,"Sin daño","Sin daño","Sin daño","0349A2_1_29","0349 A2","radiata","Medio","Medio",1,2017-03-23,"29",23.8,1.3,"11.5",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,40,NA,"0349A2_1_29"
"5546","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_30","30","3","130","3",0,"Muerto","Muerto","Muerto","0349A2_1_30","0349 A2","radiata","Medio","Medio",1,2017-03-23,"30",4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_30"
"5547","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_31","31","3.1","130","4.75",0,"Muerto","Muerto","Muerto","0349A2_1_31","0349 A2","radiata","Medio","Medio",1,2017-03-23,"31",3.8,1.3,"6",NA,0,TRUE,FALSE,FALSE,0,NA,5,4,20,NA,"0349A2_1_31"
"5548","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_32","32","8.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_32","0349 A2","radiata","Medio","Medio",1,2017-03-23,"32",8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_32"
"5549","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_33","33","4.5999999999999996","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_33","0349 A2","radiata","Medio","Medio",1,2017-03-23,"33",5.6,1.3,"6",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,18,NA,"0349A2_1_33"
"5550","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_34","34","27.3","130","18.5",1,"Sin daño","Sin daño","Sin daño","0349A2_1_34","0349 A2","radiata","Medio","Medio",1,2017-03-23,"34",18.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_34"
"5551","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_35","35","11.1","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_35","0349 A2","radiata","Medio","Medio",1,2017-03-23,"35",9.7,1.3,"9",NA,0,TRUE,FALSE,FALSE,0,NA,5,6,30,NA,"0349A2_1_35"
"5552","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_36","36","5.4","130","5.75",0,"Muerto","Muerto","Muerto","0349A2_1_36","0349 A2","radiata","Medio","Medio",1,2017-03-23,"36",5.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_36"
"5553","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_37","37","13.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0349A2_1_37","0349 A2","radiata","Medio","Medio",1,2017-03-23,"37",11.7,1.3,"9.5",NA,0,TRUE,FALSE,FALSE,0,NA,5,7,31,NA,"0349A2_1_37"
"5554","LA CURIA","0349A2","Pinus","radiata","1","0349A2_1_38","38","7.3","130","7.25",1,"Sin daño","Sin daño","Sin daño","0349A2_1_38","0349 A2","radiata","Medio","Medio",1,2017-03-23,"38",7.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0349A2_1_38"
